 StopAbbr, StopName, NodeAbbr, SiteName, StreetNum, StreetNo, OnStreet, AtStreet, Unit, City, State, ZipCode, AddressSummary, ZoneCode, Phone, Lon, Lat, GeoStatus, CellArea, ShapeId, PercentDistFromA, SegmentSideFlag, Comments, PictureFile, IvrNum, BayNum, StopPosition, FacingDir, FareZoneId, CurbType, InService, LastServiceDate, AccessibilityMask, Preferred, Bench, Shelter, Lighting, Garbage, Telephone, SignPost, Bicycle, Transfer, GpsLon, GpsLat, GpsHeight, GIS_X, GIS_Y, UserD3, UserD4, UserD5, XCRD, YCRD, IPOS, DIST FROM AT ST, GRID, PARC, UserS7, NODE, GTF_Wheelchair_boarding, UserS10, SHORT_DESC, CRNR, ADDR, INTR, LMRK, IMPS, UserA7, STALF, STACF, STBEF, STALN, STACN, STBEN, Sch. Display, LIGHTING, DIR OF TRAVEL, IVR Sign, Garbage, ADA ACCESS, SIDEWALK, LIFT, CURB, CURB CUT, TELEPHONE, PARK & RIDE, BUS STOP TYPE, NEIGHBORHOOD TYP, BASE, LIGHTING, COLLECT DATE, MapPage, CountyCode, Station Name, GpsRadius, StopClass, StopClusterId, Heading
210814,MARTIN L KING JR DR SW @ 3050, ,,0,3050,MARTIN LUTHER KING JR DR SW,LYNHURST DR SW,,,,,, ,,-84486416,33752724,-2147483647,803,17033,269,0,0,,0, ,OP,SW,0, ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99971046,,Y,N,,,,MARTIN LUTHER KING JR DR,3050,,MARTIN LUTHER KING JR DR,3050,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,COM,DIRT,S,JANUARY 23 2008,, ,,0, ,0,230
210815,WENDELL DR @ 4415,Wedl,,0,4415,WENDELL DR SW,,,,,,,,,-84531940,33769666,-2147483632,757,135758,99,1, , ,0, ,AT,W,0, ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99971047,,Y,N,,,,WENDELL DR,4415,,WENDELL DR,4415,,,S,W,,,N,N,Y,Y,N,N,N,SGN,COM,DIRT,S,JANUARY 24 2008,,,,0, ,0,268
210816,WENDELL DR @ FULTON INDUSTRIAL BLVD, ,,0,,WENDELL DR SW,FULTON INDUSTRIAL BLVD SW,,,,,,,,-84524389,33767889,-2147483632,757,56592,5,0, , ,0, ,NS,E,0, ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,99971048,,N,Y,,,,FULTON INDUSTRIAL BLVD,WENDELL DR,,FULTON INDUSTRIAL BLVD,WENDELL DR,,,S,E,,,N,N,Y,Y,N,N,N,SGN,COM,DIRT,S,JANUARY 24 2008,,,,0, ,0,140
210825,MORRIS RD @ WEBB RD, ,,0,,MORRIS RD,WEBB RD,,,,,, ,,-84259588,34097533,-2147483632,1138,952650,9,0,0,,0, ,NS,SW,0, ,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,99971058,,N,Y,,,,MORRIS RD,WEBB RD,,MORRIS RD,WEBB RD,,,S,SW,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,FEBRUARY 1 2008,, ,,0, ,0,198
210826,DEERFIELD PKWY @ WEBB RD,DFWB,,0,,DEERFIELD PKY,WEBB RD,,MILTON,GA,,,,,-84264875,34097018,-2147483647,1138,633674,-164,0, , ,0, ,FS,S,0, ,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,1,0,99971059,,N,Y,,,,WEBB RD,DEERFIELD PKWY,,WEBB RD,DEERFIELD PKWY,,,S,S,,,Y,Y,Y,Y,Y,N,N,STR,COM,CONC,S,FEBRUARY 1 2008,,,,0, ,0,205
210827,MORRIS RD@WEBB RD, , ,0,0,MORRIS RD,WEBB RD, , , , ,, ,,-84260265,34096124,-2147483647,1138,951544,89,1, , ,0, ,NS,NE,0, ,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,99971057,,N,Y,,,,MORRIS RD,WEBB RD,,MORRIS RD,WEBB RD,,,S,NE,,0,N,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,FEBRUARY 1 2008, , ,,0, ,0,28
210828,DEERFIELD PKWY @ THREE VERIZON PL,,,0,,DEERFIELD PKY,THREE VERIZON PL,,,,,,,,-84268609,34095588,-2147483632,1137,912178,69,0,,,0,,FS,W,0,,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,1,0,99971060,,N,Y,,,,DEERFIELD PKWY,THREE VERIZON PL,,DEERFIELD PKWY,THREE VERIZON PL,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,FEBRUARY 1 2008,,,,0,,0,255
210829,DEERFIELD PKWY @ TWO VERIZON PL,,,0,,DEERFIELD PKY,TWO VERIZON PL,,,,,,,,-84271101,34092878,-2147483632,1137,968147,20,0,,,0,,FS,S,0,,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,99971061,,N,Y,,,,DEERFIELD PKWY,TWO VERIZON PLACE,,DEERFIELD PKWY,TWO VERIZON PLACE,,,S,,,,Y,Y,Y,Y,Y,N,N,STR,MIX,CONC,S,FEBRUARY 1 2008,,,,0,,0,160
210833,IVAN ALLEN JR BLVD NW @ LOVEJOY ST,,,0,,IVAN ALLEN BLVD NW,LOVEJOY ST NW,,,,,,,,-84393146,33764729,-2147483632,941,511681,85,0,,,0,,FS,W,0,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,1,0,99971063,,N,Y,,,,IVAN ALLEN JR BLVD,LOVEJOY ST,,IVAN ALLEN JR BLVD,LOVEJOY ST,,,S,W,,,Y,Y,Y,Y,Y,N,N,STR,COM,CONC,S,JANUARY 29 2008,,,,0,,0,270
210837,MARIETTA ST @ SIMPSON ST,,,0,,MARIETTA ST NW,SIMPSON ST NW,,,,,,,,-84397102,33763330,-2147483632,941,510408,91,1,,,0,,NS,N,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,99971076,,N,Y,,,,MARIETTA ST,SIMPSON ST,,MARIETTA ST,SIMPSON ST,,,S,N,,,Y,Y,Y,Y,Y,N,N,SGN,COM,CONC,S,JANUARY 23 2008,,,,0,,0,345
210842,BROWNS MILL RD SE @ CLEVELAND AVE SE,,,0,,BROWNS MILL RD SE,CLEVELAND AVE SE,,,,,,,,-84384308,33681397,-2147483632,938,487018,99,1,0,,0,,FS,N,0,,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,99971082,,N,Y,,,,BROWNS MILL RD,CLEVELAND AVE,,BROWNS MILL RD,CLEVELAND AVE,,,S,N,,,N,N,N,N,N,N,N,SGN,RES,DIRT,S,FEBRUARY 5 2008,,,,0,,0,3
210846,PARKLAKE DR @ LAVISTA RD,,,0,,PARKLAKE DR NE,LAVISTA RD,,,,,,,,-84249840,33846496,-2147483632,1128,1132773,33,0,,,0,,NS,S,0,,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,99971093,,N,Y,,,,PARKLAKE DR,LAVISTA RD,,PARKLAKE DR,LAVISTA RD,,,S,S,,,Y,Y,Y,Y,Y,P,N,STR,COM,CONC,S,APRIL 26 2008,,,,0,,0,180
210848,PLEASANT HILL RD @ WILLOW PARK BLVD,,,0,,PLEASANT HILL RD,WILLOW PARK BLVD,,,,,,,,-84468194,33600214,-2147483632,843,1029834,64,1,B,,0,,FS,W,0,,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,1,0,99971090,,N,Y,,,,PLEASANT HILL RD,WILLOW PARK BLVD,,PLEASANT HILL RD,WILLOW PARK BLVD,,,S,W,,Y,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,S,APRIL 26 2008,,,,0,,0,273
210860,PIERCE DR NE @ PEACHTREE IND BLVD,,,0,,PIERCE DR NE,PEACHTREE BLVD,,,,,,,,-84305642,33893898,-2147483632,1084,257596,81,1,,,0,,NS,NW,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,1,0,99971100,,N,Y,,,,PIERCE DR,PEACHTREE INDUSTRIAL BLVD,,PIERCE DR,PEACHTREE INDUSTRIAL BLVD,,,S,NW,,,Y,Y,Y,Y,Y,P,N,SGN,COM,DIRT,S,APRIL 26 2008,,,,0,,0,329
210861,PIERCE DR @ PEACHTREE INDUSTRIAL BLVD,,,0,,PIERCE DR NE,PEACHTREE BLVD,,,,,,,,-84305773,33893764,-2147483632,1084,257596,79,0,,,0,,FS,SE,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,99971101,,N,Y,,,,PIERCE DR,PEACHTREE INDUSTRIAL BLVD,,PIERCE DR,PEACHTREE INDUSTRIAL BLVD,,,S,SE,,,N,N,Y,Y,N,P,N,SGN,COM,DIRT,S,APRIL 26 2008,,,,0,,0,149
210863,PERIMETER CTR PL@PERIMETER CTR W,,,0,,PERIMETER CENTER PL NE,PERIMETER CTR W,,,,,,,,-84341371,33927368,-2147483632,993,683590,27,1,,,0,,FS,N,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,0,99971102,,N,Y,,,,PERIMETER CENTER PL,PERIMETER CENTER WEST,,PERIMETER CENTER PL,PERIMETER CENTER WEST,,,S,N,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,APRIL 26 2008,,,,0,,0,7
210876,14TH ST @ MCMILLAN ST,,,0,,14TH ST NW,MCMILLAN ST NW,,,,,,,,-84404290,33786177,-2147483632,896,513547,94,1,0,,0,,NS,E,0,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,99971116,,N,Y,,,,14TH ST,MCMILLAN ST,,14TH ST,MCMILLAN ST,,,S,E,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,CONC,S,APRIL 26 2008,,,,0,,0,90
210877,14TH ST @ SNYDER ST,,,0,,14TH ST NW,SNYDER ST NW,,,,,,,,-84401267,33786143,-2147483632,942,1126838,28,0,,,0,,FS,E,0,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,1,0,99971117,,N,Y,,,,14TH ST,SNYDER ST,,14TH ST,SNYDER ST,,,S,E,,,Y,Y,Y,Y,Y,N,N,SGN,COM,DIRT,S,APRIL 26 2008,,,,0,,0,91
210879,14TH ST @ SNYDER ST,,,0,,14TH ST NW,SNYDER ST NW,,,,,,,,-84401833,33786241,-2147483632,942,513659,0,0,0,,0,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1,0,99971119,,N,Y,,,,14TH ST,SNYDER ST,,14TH ST,SNYDER ST,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,COM,DIRT,S,APRIL 26 2008,,,,0,,0,271
210880,14TH ST @ MCMILLAN ST,,,0,,14TH ST NW,MCMILLAN ST NW,,,,,,,,-84404236,33786249,-2147483632,896,513547,100,0,0,,0,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99971120,,N,Y,,,,14TH ST,MCMILLAN ST,,14TH ST,MCMILLAN ST,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,APRIL 26 2008,,,,0,,0,270
210881,14TH ST @ HEMPHILL AVE, ,,0,,14TH ST NW,HEMPHILL AVE NW,,,,,,,,-84406923,33786274,-2147483632,896,513474,93,1,0, ,0, ,NS,W,0, ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,1,0,99971121,,N,Y,,,,14TH ST,HEMPHILL AVE,,14TH ST,HEMPHILL AVE,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,COM,DIRT,S,APRIL 26 2008,,,,0, ,0,271
210882,17TH ST NW @ BISHOP ST NW, ,,0,,17TH ST NW,BISHOP ST NW,,,,,,,,-84405732,33791573,-2147483632,942,959780,63,0,0,,0, ,NS,E,0, ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,99971122,,N,Y,,,,17TH ST,BISHOP ST,,17TH ST,BISHOP ST,,,S,E,,,Y,Y,Y,Y,Y,N,N,STR,COM,CONC,S,APRIL 26 2008,,,,0, ,0,114
210884,17TH ST NW @ VILLAGE ST, ,,0,,17TH ST NW,VILLAGE ST,,,,,,,,-84402684,33789758,-2147483632,942,688163,46,0,0,,0, ,NS,W,0, ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,0,99971124,NE,N,Y,,,,17TH ST,VILLAGE ST,,17TH ST,VILLAGE ST,,,S,W,,,Y,Y,Y,Y,Y,N,N,STR,MIX,CONC,S,APRIL 26 2008,,,,0, ,0,254
210885,17TH ST NW @ BISHOP ST NW, , ,0,0,17TH ST NW,BISHOP ST NW, ,ATLANTA, ,30317,,,,-84405460,33791681,-2147483647,942,513573,21,1,0, ,0, ,NS,W,0, ,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,99971125,,N,Y,,,,17TH ST,BISHOP ST,,17TH ST,BISHOP ST,,,S,W,,0,Y,Y,Y,Y,Y,N,N,STR,COM,CONC,S,APRIL 26 2008, ,,,0, ,0,306
210886,VALLEY VIEW RD SE @ 1069,,,0,1069,VALLEY VIEW RD SE,,,,,,,,,-84353140,33691381,-2147483632,984,506558,35,1,,,0,,AT,E,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99971126,,Y,N,,,,VALLEY VIEW RD,1069,,VALLEY VIEW RD,1069,,,S,E,,,N,N,N,Y,N,N,N,SGN,RES,DIRT,S,APRIL 26 2008,,,,0,,0,86
210891,HARPER RD @ MEADOR AVE,,,0,,HARPER RD SE,MEADOR AVE SE,,,,,,,,-84380409,33696921,-2147483632,938,79914,2,0,,,0,,NS,E,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,99971131,,N,Y,,,,HARPER RD,MEADOR AVE,,HARPER RD,MEADOR AVE,,,S,E,,,N,N,N,N,N,N,N,SGN,RES,DIRT,S,MARCH 1 2008,,,,0,,0,90
210900,SYLVAN RD@AVON AVE,,,0,,SYLVAN RD SW,AVON AVE SW,,,,,,,,-84417896,33722051,-2147483632,893,293873,97,1,,,0,,NS,N,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,99971140,,N,Y,,,,SYLVAN RD,AVON AVE,,SYLVAN RD,AVON AVE,,,S,N,,,Y,Y,Y,N,N,N,N,SGN,COM,CONC,S,MARCH 19 2008,,,,0,,0,1
210901,SYLVAN RD@AVON AVE,,,0,,SYLVAN RD SW,COX AVE SW,,,,,,,,-84418113,33722051,-2147483632,893,183750,93,0,0,,0,,FS,S,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1,0,99971141,,N,Y,,,,SYLVAN RD,AVON AVE,,SYLVAN RD,AVON AVE,,,S,S,,,Y,Y,Y,Y,Y,N,N,SGN,COM,DIRT,S,MARCH 19 2008,,,,0,,0,181
210902,SYLVAN RD@COX AVE,,,0,,SYLVAN RD SW,COX AVE SW,,,,,,,,-84418078,33719625,-2147483632,893,183750,1,0,,,0,,NS,S,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,99971142,,N,Y,,,,SYLVAN RD,COX AVE,,SYLVAN RD,COX AVE,,,S,S,,,N,Y,Y,Y,N,N,N,SGN,COM,DIRT,S,MARCH 18 2008,,,,0,,0,181
210903,SYLVAN RD@ERIN AVE,,,0,,SYLVAN RD SW,ERIN AVE SW,,,,,,,,-84417958,33719186,-2147483632,893,293878,93,1,,,0,,NS,N,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,99971143,,N,Y,,,,SYLVAN RD,ERIN AVE,,SYLVAN RD,ERIN AVE,,,S,N,,,Y,Y,Y,Y,Y,N,N,SGN,COM,CONC,S,MARCH 19 2008,,,,0,,0,1
210904,N PEACHTREE RD @ 3920, ,,0,3920,N PEACHTREE RD,,,,,,,,,-84296412,33907946,-2147483632,1084,687579,51,0, , ,0, ,AT,S,0, ,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99971144,,Y,N,,,,N PEACHTREE RD,3920,,N PEACHTREE RD,3920,,,S,S,,,N,N,N,Y,N,N,N,SGN,COM,DIRT,S,MARCH 19 2008,,,,0, ,0,164
210905,GLENWOOD RD @ LA MESA LN, ,,0,,GLENWOOD RD,LA MESA LN,,,,,, ,,-84246430,33737790,-2147483647,1124,576265,3,0, , ,0, ,NS,E,0, ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,99971145,,N,Y,,,,GLENWOOD RD,LA MESA LN,,GLENWOOD RD,LA MESA LN,,,P,E,,N,N,N,Y,Y,N,N,N,SGN,MIX,DIRT,S,MARCH 24 2008,, ,,0, ,0,91
210907,MAIN ST @ HOWELL SLADE CIR,,,0,,MAIN ST,HOWELL SLADE CIR,,COLLEGE PARK,GA,,,,,-84447303,33660372,-2147483632,845,183297,97,1,,,0,,NS,N,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99971147,,N,Y,,,,MAIN ST,HOWELL SLADE CIR,,MAIN ST,HOWELL SLADE CIR,,,S,N,,,N,N,Y,Y,N,N,N,SGN,COM,DIRT,S,MARCH 24 2008,,,,0,,0,15
210914,N CENTRAL AVE @ N WHITNEY AVE,,,0,,N CENTRAL AVE,N WHITNEY AVE,,,,,,,,-84412210,33660807,-2147483632,891,278616,94,1,,,0,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,99971154,,N,Y,,,,N CENTRAL AVE,N WHITNEY AVE,,N CENTRAL AVE,N WHITNEY AVE,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,APRIL 21 2008,,,,0,,0,305
210915,N CENTRAL AVE @ N WHITNEY AVE,,,0,,N CENTRAL AVE,N WHITNEY AVE,,,,,,,,-84412373,33660825,-2147483632,891,278419,3,0,,,0,,NS,SE,0,,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,99971155,,N,Y,,,,N CENTRAL AVE,N WHITNEY AVE,,N CENTRAL AVE,N WHITNEY AVE,,,S,SE,,,N,N,Y,Y,N,N,N,SGN,MIX,DIRT,S,APRIL 21 2008,,,,0,,0,126
210916,WINDWARD PKWY@WINDWARD PLZ,,,0,,WINDWARD PKY,WINDWARD PLZ,,,,,,,,-84243116,34092754,-2147483632,1183,91306,92,1,,,0,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,99971156,,N,Y,,,,WINDWARD PKWY,WINDWARD PLZ,,WINDWARD PKWY,WINDWARD PLZ,,,S,E,,,Y,Y,Y,Y,Y,N,N,SGN,COM,DIRT,S,APRIL 21 2008,,,,0,,0,54
210917,WINDWARD PKWY@ALDERMAN DR, , ,0,0,WINDWARD PKY,ALDERMAN DR, ,FULTON COUNTY, ,30004,,,,-84243870,34092585,-2147483647,1183,922723,86,0, , ,0, ,FS,W,0, ,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,0,99971157,NW,N,Y,,,,WINDWARD PKWY,ALDERMAN DR,,WINDWARD PKWY,ALDERMAN DR,,,S,W,N,,Y,Y,Y,Y,Y,N,N,SGN,COM,DIRT,S,APRIL 21 2008, ,,,0, ,0,232
210918,PANOLA RD@2221,,,0,2221,PANOLA RD,,,,,,,,,-84167452,33724970,-2147483632,1262,619706,41,0,,,0,,AT,S,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99971158,,Y,N,,,,PANOLA RD,2221,,PANOLA RD,2221,,,S,S,,,N,N,Y,Y,N,N,N,SGN,COM,DIRT,S,APRIL 21 2008,,,,0,,0,182
210920,PANOLA RD @ CIRCLESTONE DR, ,,0,,PANOLA RD,CIRCLESTONE DR,,,,,,,,-84165420,33746083,-2147483632,1262,621006,87,1,C,,0, ,NS,N,0, ,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,0,99971160,,N,Y,,,,PANOAL RD,CIRCLESTONE DR,,PANOLA RD,CIRCLESTONE DR,,FLAT,S,N,,Y,Y,Y,Y,Y,Y,N,N,SNT,RES,CONC,S,APRIL 21 2008,,,,0, ,0,5
210921,PANOLA RD@BIFFLE DOWNS RD,,,0,,PANOLA RD,BIFFLE DOWNS RD,,,,,,,,-84165573,33745636,-2147483632,1262,621006,7,0,,,0,,NS,S,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,99971161,,N,Y,,,,PANOLA RD,BIFFLE DOWNS RD,,PANOLA RD,BIFFLE DOWNS RD,,,S,S,,,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,S,APRIL 21 2008,,,,0,,0,185
210923,HOLLY RD @ 231,,,0,231,HOLLY RD NW,,,,,,,,,-84437643,33761338,-2147483632,849,297976,87,1,,,0,,AT,N,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99971164,,Y,N,,,,HOLLY RD,231,,HOLLY RD,231,,,S,N,,,N,N,N,N,N,N,N,SGN,RES,DIRT,S,APRIL 8 2008,,,,0,,0,2
210924,CLIFTON SPRINGS RD @ PANTHERSVILLE RD,,,0,,CLIFTON SPRINGS RD,PANTHERSVILLE RD,,,,,,,,-84273116,33690925,-2147483632,1122,476074,44,1,,,0,,NS,E,0,,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,0,99971165,,N,Y,,,,CLIFTON SPRINGS RD,PANTHERSVILLE RD,,CLIFTON SPRINGS RD,PANTHERSVILLE RD,,NONE,S,E,,Y,Y,Y,Y,Y,Y,N,N,BENO,SCH,DIRT,S,APRIL 10 2008,,,,0,,0,81
210927,IRENE KIDD PKWY @ GUS THORNHILL JR DR,,,0,,IRENE KIDD PKY,GUS THORNHILL JR DR,,,,,,,,-84437013,33677696,-2147483632,846,278183,8,0,0,,0,,NS,S,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,99971168,,N,Y,,,,IRENE KIDD PKWY,GUS THORNHILL JR DR,,IRENE KIDD PKWY,GUS THORNHILL JR DR,,,S,S,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,MAY 5 2008,,,,0,,0,193
210928,IRENE KIDD PKWY @ GUS THORNHILL JR DR,,,0,,IRENE KIDD PKY,GUS THORNHILL JR DR,,,,,,,,-84436937,33677598,-2147483632,846,277929,75,1,0,,0,,NS,N,0,,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,99971169,,N,Y,,,,IRENE KIDD PKWY,GUS THORNHILL JR DR,,IRENE KIDD PKWY,GUS THORNHILL JR DR,,,S,N,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,MAY 5 2008,,,,0,,0,13
210936,DEFOORS FERRY RD @ 2788,,,0,2788,DEFOORS FERRY RD NW,,,,,,,,,-84447826,33820679,-2147483632,851,597401,12,0,0,,0,,OP,SW,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99971177,,Y,N,,,,DEFOORS FERRY RD,2788,,DEFOORS FERRY RD,2788,,,S,SW,,,N,N,N,N,N,N,N,SGN,RES,DIRT,S,MAY 7 2008,,,,0,,0,222
210940,RAINBOW DR@RAINBOW PKWY,,,0,,RAINBOW DR,RAINBOW PKY,,,,,,,,-84229862,33708031,-2147483632,1169,583044,60,0,,,0,,NS,E,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,99971181,,N,Y,,,,RAINBOW DR,RAINBOW PKWY,,RAINBOW DR,RAINBOW PKWY,,,S,E,,,Y,Y,Y,Y,Y,N,N,SGN,RES,DIRT,S,MAY 15 2008,,,,0,,0,103
210957,CAMP CREEK PKWY @ AIRPORT DR,,,0,,CAMP CREEK PKY,AIRPORT DR,,,,,,,,-84462909,33649191,-2147483632,845,461281,47,0,,,0,,NS,E,0,,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,0,99971198,,N,Y,,,,CAMP CREEK PKWY,AIRPORT DR,,CAMP CREEK PKWY,AIRPORT DR,,FLAT,S,E,,Y,Y,Y,Y,Y,Y,,N,SAT,COM,CONC,S,JUNE 3 2008,,,,0,,0,90
210960,MEMORIAL DR@MIDWAY RD,,,0,,MEMORIAL DR,MIDWAY RD,,,,,,,,-84266049,33755980,-2147483632,1125,591167,7,0,0,,0,,NS,SW,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,99971201,,N,Y,,,,MEMORIAL DR,MIDWAY RD,,MEMORIAL DR,MIDWAY RD,,,S,SW,,,Y,N,Y,Y,Y,N,N,SGN,COM,DIRT,S,JUNE 4 2008,,,,0,,0,231
210961,MEMORIAL DR@COTTAGE GROVE AVE,,,0,,MEMORIAL DR SE,COTTAGE GROVE AVE SE,,,,,,,,-84306157,33747257,-2147483632,1078,531139,81,1,,,0,,NS,W,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,1,0,99971202,,N,Y,,,,MEMORIAL DR,COTTAGE GROVE AVE,,MEMORIAL DR,COTTAGE GROVE AVE,,,S,W,,,Y,Y,Y,Y,Y,N,N,SGN,MIX,DIRT,S,JUNE 4 2008,,,,0,,0,271
